Date,AAPL,AMT,AMZN,BAC,CAT,CVX,DUK,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,META,MSFT,NEE,NVDA,PFE,PG,PLD,SHW,SLB,TSLA,UNH,UPS,VZ,WMT,XOM
2021-03-01,118.86404418945312,204.38226318359375,154.70399475097656,34.095699310302734,211.06585693359375,84.3213882446289,78.81847381591797,102.28065490722656,288.8558654785156,268.4525146484375,183.64523315429688,142.7186737060547,133.37521362304688,45.039249420166016,260.5716247558594,292.2366638183594,226.23536682128906,66.43109130859375,13.310098648071289,27.76618766784668,118.48561096191406,91.4109115600586,235.35264587402344,24.39498519897461,222.64332580566406,340.30535888671875,134.97122192382812,42.18036651611328,42.13511657714844,45.78728485107422
2021-04-01,127.92361450195312,217.8134002685547,173.37100219726562,35.89459991455078,207.6431427001953,82.9373550415039,82.21517944335938,116.71039581298828,309.01275634765625,286.435791015625,188.69598388671875,141.3118896484375,134.75953674316406,46.50834274291992,267.0168762207031,322.54876708984375,241.98175048828125,68.10044860839844,14.97176456451416,29.620851516723633,116.72708129882812,101.11553955078125,262.01287841796875,24.26936912536621,236.47999572753906,366.049072265625,161.86380004882812,41.91923522949219,43.58195114135742,46.94365310668945
2021-05-01,121.25787353515625,219.53575134277344,161.15350341796875,37.54188537597656,220.44143676757812,83.51673126220703,81.83139038085938,116.87652587890625,329.9151306152344,282.2232971191406,195.3541259765625,146.97373962402344,144.74520874023438,47.63702392578125,280.8048400878906,326.1703796386719,239.58277893066406,64.33126068115234,16.203659057617188,29.68215560913086,118.73297882080078,102.25224304199219,271.254638671875,28.109407424926758,208.4066619873047,378.0916748046875,170.3913116455078,41.41709518432617,44.24233627319336,47.87039566040039
2021-06-01,133.50201416015625,232.15135192871094,172.00799560546875,36.514556884765625,198.99896240234375,85.31282043457031,81.38252258300781,121.08869934082031,337.7119445800781,282.2056884765625,186.36178588867188,143.94989013671875,137.0778350830078,46.620357513427734,270.0621337890625,345.0025939941406,260.544921875,64.3839340209961,19.95220947265625,30.30742073059082,118.80339813232422,103.71871948242188,261.16497802734375,28.719505310058594,226.56666564941406,367.5544128417969,165.9181671142578,41.079830169677734,44.10023498535156,52.48681640625
2021-07-01,142.17735290527344,244.19467163085938,166.37950134277344,34.11579895019531,189.05038452148438,82.92628479003906,86.65029907226562,133.6221160888672,333.5742492675781,291.95880126953125,198.63014221191406,150.46841430664062,133.76416015625,49.506431579589844,288.15826416015625,353.5257263183594,274.0194396972656,68.80488586425781,19.454437255859375,33.13229751586914,125.23090362548828,111.66061401367188,278.9754333496094,25.970016479492188,229.06666564941406,379.7527770996094,152.666748046875,40.89653778076172,44.57870101928711,47.90211868286133
2021-08-01,147.99661254882812,252.28553771972656,173.5395050048828,37.13072967529297,193.8524169921875,78.82109069824219,86.27931213378906,143.51138305664062,367.9478454589844,290.1706848144531,197.0329132080078,151.28103637695312,141.7766876220703,48.881404876708984,294.90777587890625,376.426025390625,290.3406982421875,74.18386840820312,22.33384132385254,35.97827911376953,126.16031646728516,117.43376922607422,291.091796875,25.258380889892578,245.24000549316406,383.4837646484375,156.0733642578125,40.77766418457031,46.31432342529297,45.364315032958984
2021-09-01,138.134033203125,229.17849731445312,164.2519989013672,37.753292083740234,176.47767639160156,83.74714660644531,81.19744873046875,132.58023071289062,338.0116271972656,292.02105712890625,181.07412719726562,141.95730590820312,145.091796875,45.5479850769043,275.0247802734375,336.74737548828125,271.66278076171875,69.6697998046875,20.67229652404785,33.588565826416016,123.8655014038086,109.3844985961914,268.6341247558594,26.818199157714844,258.49334716796875,359.9645690917969,146.04678344726562,40.043678283691406,43.74776840209961,49.682979583740234
2021-10-01,146.23658752441406,244.61351013183594,168.6215057373047,42.71131896972656,187.5460205078125,94.51166534423828,84.87501525878906,146.8324432373047,369.5926818847656,332.38232421875,186.482177734375,143.1703338623047,150.58737182617188,49.30279541015625,300.2432556152344,321.050537109375,319.5545349121094,75.71222686767578,25.513059616088867,34.158668518066406,126.6919174194336,127.01652526855469,304.05120849609375,29.188772201538086,371.3333435058594,425.6914978027344,171.2059783935547,39.28743362426758,46.899070739746094,54.4553108215332
2021-11-01,161.3678741455078,227.7056427001953,175.35350036621094,39.7524528503418,178.72776794433594,93.17438507080078,80.71488189697266,140.73434448242188,340.6583251953125,358.19580078125,172.5100860595703,137.0613250732422,141.63232421875,45.8742561340332,299.2462463378906,321.93365478515625,318.5619812011719,76.99879455566406,32.60706329345703,41.9603385925293,128.89480590820312,132.08981323242188,318.10089111328125,25.94959259033203,381.586669921875,410.6688232421875,159.0955352783203,37.71342086791992,44.140113830566406,50.54454040527344
2021-12-01,173.59902954101562,253.74847412109375,166.7169952392578,39.77033996582031,191.10511779785156,97.99224853515625,88.13098907470703,143.66464233398438,342.0531921386719,371.0711669921875,178.62696838378906,151.3542022705078,141.2042999267578,52.18833541870117,325.8561706542969,333.7310485839844,324.676513671875,83.20404815673828,29.348953247070312,46.51976013183594,145.83349609375,147.52000427246094,338.7503662109375,27.21341323852539,352.260009765625,464.2142333984375,172.7530517578125,38.98128890991211,45.41444396972656,52.37942886352539
